ID,Route,Direction,Milepost_S,Milepost_E,Distance,Slope,Radius,Curve_Length,Num_Lanes,Delta_Slope,Delta_Radius,Delta_Lanes,AADT,Max_Speed,Min_Speed,Mean_Speed,Consequence,,
12775,"중부선,통영대전선",2,277.34,277.58,0.24,0.244,1500,1090,4,-1.048,0,0,28422,100.00 ,117.50 ,117.60 ,0,,
12776,"중부선,통영대전선",2,277.58,278.215,0.635,0.244,0,635,4,0,1500,0,28422,100.00 ,117.30 ,117.48 ,0,,
12777,"중부선,통영대전선",2,278.215,278.48,0.265,0.244,2000,1140,4,0,-2000,0,28422,100.00 ,110.80 ,113.40 ,0,,
12778,"중부선,통영대전선",2,278.48,279.355,0.875,0.445,2000,1140,4,-0.201,0,0,28422,100.00 ,94.50 ,99.57 ,0,,
12779,"중부선,통영대전선",2,279.355,280.205,0.85,0.445,0,850,4,0,2000,0,28422,100.00 ,94.80 ,110.42 ,0,,
12780,"중부선,통영대전선",2,280.205,280.22,0.015,0.445,1500,1395,4,0,-1500,0,29251,100.00 ,100.00 ,100.00 ,0,,
12781,"중부선,통영대전선",2,280.22,281.32,1.1,0.739,1500,1395,4,-0.294,0,0,29251,100.00 ,104.10 ,113.80 ,0,,
12782,"중부선,통영대전선",2,281.32,281.6,0.28,-0.493,1500,1395,4,1.232,0,0,29251,100.00 ,102.10 ,102.15 ,0,,
12783,"중부선,통영대전선",2,281.6,283.7,2.1,-0.493,0,5355,4,0,1500,0,29251,100.00 ,103.80 ,108.08 ,0,,
12784,"중부선,통영대전선",2,283.7,284.88,1.18,1.836,0,5355,4,-2.329,0,0,29251,100.00 ,108.30 ,113.07 ,0,,
12785,"중부선,통영대전선",2,284.88,285.58,0.7,-0.8,0,5355,4,2.636,0,0,29251,100.00 ,106.40 ,111.18 ,0,,
12786,"중부선,통영대전선",2,285.58,286.16,0.58,0.9655,0,5355,4,-1.7655,0,0,29251,100.00 ,99.70 ,101.62 ,0,,
12787,"중부선,통영대전선",2,286.16,286.955,0.795,-0.5795,0,5355,4,1.545,0,0,29251,100.00 ,102.00 ,104.26 ,0,,
12788,"중부선,통영대전선",2,286.955,287.04,0.085,-0.5795,3000,660,4,0,-3000,0,29251,100.00 ,102.00 ,102.00 ,0,,
12789,"중부선,통영대전선",2,287.04,287.615,0.575,1.6452,3000,660,4,-2.2247,0,0,29251,100.00 ,103.80 ,104.83 ,0,,
12790,"중부선,통영대전선",2,287.615,287.97,0.355,1.6452,0,4435,4,0,3000,0,29251,100.00 ,102.10 ,103.17 ,0,,
12791,"중부선,통영대전선",2,287.97,290.52,2.55,-0.7765,0,4435,4,2.4217,0,0,29251,100.00 ,103.70 ,114.99 ,0,,
12792,"중부선,통영대전선",2,290.52,292.05,1.53,1.2627,0,4435,4,-2.0392,0,0,29251,100.00 ,106.40 ,110.96 ,0,,
12793,"중부선,통영대전선",2,292.05,293.07,1.02,1.2627,1500,1036,4,0,-1500,0,29251,100.00 ,105.70 ,113.31 ,0,,
12794,"중부선,통영대전선",2,293.07,293.086,0.016,-0.7299,1500,1036,4,1.9926,0,0,29251,100.00 ,100.00 ,100.00 ,0,,
12795,"중부선,통영대전선",2,293.086,295.18,2.094,-0.7299,0,2594,4,0,1500,0,28986,100.00 ,117.50 ,117.73 ,0,,
12796,"중부선,통영대전선",2,295.18,295.68,0.5,0.693,0,2594,4,-1.4229,0,0,28986,100.00 ,117.70 ,117.70 ,0,,
12797,"중부선,통영대전선",2,295.68,296.087,0.407,0.693,3000,407,4,0,-3000,0,28986,100.00 ,117.70 ,117.70 ,0,,
12798,"중부선,통영대전선",2,296.087,296.46,0.373,0.693,0,4715,4,0,3000,0,28986,100.00 ,117.60 ,117.67 ,0,,
12799,"중부선,통영대전선",2,296.46,298.32,1.86,0.45,0,4715,4,0.243,0,0,28986,100.00 ,99.10 ,112.45 ,0,,
12800,"중부선,통영대전선",2,298.32,299.3,0.98,1.5,0,4715,4,-1.05,0,0,28986,100.00 ,100.10 ,106.90 ,0,,
12801,"중부선,통영대전선",2,299.3,300.12,0.82,-0.9878,0,4715,4,2.4878,0,0,28986,100.00 ,100.50 ,104.22 ,0,,
12802,"중부선,통영대전선",2,300.12,300.802,0.682,2.25,0,4715,4,-3.2378,0,0,28986,100.00 ,106.30 ,110.20 ,0,,
12803,"중부선,통영대전선",2,300.802,301.482,0.68,2.25,10000,680,4,0,-10000,0,28986,100.00 ,102.20 ,108.27 ,0,,
12804,"중부선,통영대전선",2,301.482,302.62,1.138,2.25,0,1376,4,0,10000,0,28986,100.00 ,105.00 ,114.10 ,0,,
12805,"중부선,통영대전선",2,302.62,302.858,0.238,-3.7,0,1376,4,5.95,0,0,28986,100.00 ,117.30 ,117.30 ,0,,
12806,"중부선,통영대전선",2,302.858,303.92,1.062,-3.7,2000,1177,4,0,-2000,0,28986,100.00 ,116.30 ,117.40 ,0,,
12807,"중부선,통영대전선",2,303.92,304.035,0.115,-0.98,2000,1177,4,-2.72,0,0,28986,100.00 ,111.70 ,111.70 ,0,,
12808,"중부선,통영대전선",2,304.035,304.92,0.885,-0.98,0,3095,4,0,2000,0,30709,100.00 ,87.10 ,96.67 ,0,,
12809,"중부선,통영대전선",2,304.92,305.94,1.02,1.216,0,3095,4,-2.196,0,0,30709,90.70 ,85.00 ,87.92 ,0,,
12810,"중부선,통영대전선",2,305.94,306.63,0.69,-0.4,0,3095,4,1.616,0,0,30709,100.00 ,96.10 ,104.73 ,0,,
12811,"중부선,통영대전선",2,306.63,306.83,0.2,-0.76,0,3095,4,0.36,0,0,30709,100.00 ,107.80 ,107.80 ,0,,
12812,"중부선,통영대전선",2,306.83,307.13,0.3,0.76,0,3095,4,-1.52,0,0,30709,100.00 ,108.10 ,108.15 ,0,,
12813,"중부선,통영대전선",2,307.13,307.93,0.8,0.76,892.85,935,4,0,-892.85,0,30709,100.00 ,107.70 ,107.92 ,0,,
12814,"중부선,통영대전선",2,307.93,308.065,0.135,0.2,892.85,935,4,0.56,0,0,30709,100.00 ,107.60 ,107.60 ,0,,
12815,"중부선,통영대전선",2,308.065,309.23,1.165,0.2,0,2159,4,0,892.85,0,30709,100.00 ,107.70 ,108.21 ,0,,
12816,"중부선,통영대전선",2,309.23,310.224,0.994,3.8,0,2159,4,-3.6,0,0,30709,100.00 ,108.40 ,108.50 ,0,,
12817,"중부선,통영대전선",2,310.224,310.714,0.49,3.8,3000,490,4,0,-3000,0,30709,100.00 ,107.30 ,107.57 ,0,,
12818,"중부선,통영대전선",2,310.714,310.9,0.186,3.8,0,2053,4,0,3000,0,30709,100.00 ,106.50 ,106.80 ,0,,
12819,"중부선,통영대전선",2,310.9,311.83,0.93,4,0,2053,4,-0.2,0,0,30709,100.00 ,106.70 ,107.64 ,0,,
12820,"중부선,통영대전선",2,311.83,312.767,0.937,3.5,0,2053,4,0.5,0,0,30709,100.00 ,106.30 ,108.07 ,0,,
12821,"중부선,통영대전선",2,312.767,313.56,0.793,3.5,2000,793,4,0,-2000,0,30709,100.00 ,60.50 ,74.60 ,0,,
12822,"중부선,통영대전선",2,313.56,313.68,0.12,3.5,0,2872,4,0,2000,0,30709,71.00 ,71.00 ,71.00 ,0,,
12823,"중부선,통영대전선",2,313.68,314.93,1.25,5,0,2872,4,-1.5,0,0,30709,85.80 ,73.30 ,80.61 ,0,,
12824,"중부선,통영대전선",2,314.93,316.432,1.502,0.422,0,2872,4,4.578,0,0,30709,100.00 ,83.40 ,95.77 ,0,,
12825,"중부선,통영대전선",2,316.432,316.655,0.223,0.422,10000,223,4,0,-10000,0,30709,100.00 ,108.10 ,108.10 ,0,,
12826,"중부선,통영대전선",2,316.655,316.68,0.025,0.422,0,840,4,0,10000,0,30709,100.00 ,100.00 ,100.00 ,0,,
12827,"중부선,통영대전선",2,316.68,317.495,0.815,1.2,0,840,4,-0.778,0,0,30709,100.00 ,107.80 ,107.88 ,0,,
12828,"중부선,통영대전선",2,317.495,317.996,0.501,1.2,4000,501,4,0,-4000,0,30709,100.00 ,107.90 ,108.03 ,0,,
12829,"중부선,통영대전선",2,317.996,318.33,0.334,1.2,0,928,4,0,4000,0,30709,100.00 ,108.40 ,108.45 ,0,,
12830,"중부선,통영대전선",2,318.33,318.924,0.594,0.7,0,928,4,0.5,0,0,30709,100.00 ,107.70 ,108.08 ,0,,
12831,"중부선,통영대전선",2,318.924,319.05,0.126,0.7,1500,1501,4,0,-1500,0,30709,100.00 ,107.20 ,107.20 ,0,,
12832,"중부선,통영대전선",2,319.05,319.65,0.6,2.187,1500,1501,4,-1.487,0,0,30709,100.00 ,85.50 ,95.18 ,0,,
12833,"중부선,통영대전선",2,319.65,320.425,0.775,0.6,1500,1501,4,1.587,0,0,30709,90.70 ,84.00 ,86.10 ,0,,
12834,"중부선,통영대전선",2,320.425,320.61,0.185,0.6,0,973,4,0,1500,0,30709,100.00 ,92.60 ,96.45 ,0,,
12835,"중부선,통영대전선",2,320.61,321.398,0.788,0.24,0,973,4,0.36,0,0,30709,100.00 ,106.60 ,107.75 ,0,,
12836,"중부선,통영대전선",2,321.398,322.174,0.776,0.24,1500,776,4,0,-1500,0,30709,100.00 ,101.70 ,105.48 ,0,,
12837,"중부선,통영대전선",2,322.174,322.39,0.216,0.24,0,2014,4,0,1500,0,30114,98.00 ,98.00 ,98.00 ,0,,
12838,"중부선,통영대전선",2,322.39,324.188,1.798,0.6128,0,2014,4,-0.3728,0,0,30114,100.00 ,100.00 ,100.00 ,1,,
12839,"중부선,통영대전선",2,324.188,324.27,0.082,0.6128,1500,1272,4,0,-1500,0,30114,100.00 ,100.00 ,100.00 ,0,,
12840,"중부선,통영대전선",2,324.27,325.27,1,0.71,1500,1272,4,-0.0972,0,0,30114,100.00 ,100.00 ,100.00 ,0,,
12841,"중부선,통영대전선",2,325.27,325.46,0.19,3.95,1500,1272,4,-3.24,0,0,30114,100.00 ,100.00 ,100.00 ,0,,
12842,"중부선,통영대전선",2,325.46,325.89,0.43,3.95,1723.325,840,4,0,-223.325,0,19123,100.00 ,100.00 ,100.00 ,0,,
13342,"중부선,통영대전선",1,208.083,208.097,0.014,2.278,900,469,2,0,0,0,20838,100.00 ,100.00 ,100.00 ,0,,
13343,"중부선,통영대전선",1,208.097,208.443,0.346,2.278,0,1630,2,0,900,0,20838,98.60 ,98.60 ,98.60 ,0,,
13344,"중부선,통영대전선",1,208.443,208.723,0.28,-0.586,0,1630,2,2.864,0,0,20838,100.00 ,98.80 ,102.95 ,0,,
13345,"중부선,통영대전선",1,208.723,208.933,0.21,2.026,0,1630,2,-2.612,0,0,20838,100.00 ,105.60 ,106.51 ,0,,
13346,"중부선,통영대전선",1,208.933,209.727,0.794,-1.981,0,1630,2,4.007,0,0,20838,100.00 ,99.40 ,103.28 ,1,,
13347,"중부선,통영대전선",1,209.727,209.883,0.156,-1.981,800,1133,2,0,-800,0,20838,99.50 ,99.30 ,99.40 ,0,,
13348,"중부선,통영대전선",1,209.883,210.683,0.8,1.083,800,1133,2,-3.064,0,0,20838,99.30 ,82.00 ,89.84 ,0,,
13349,"중부선,통영대전선",1,210.683,210.86,0.177,-1.838,800,1133,2,2.921,0,0,20838,87.90 ,81.30 ,83.28 ,0,,
13350,"중부선,통영대전선",1,210.86,211.283,0.423,-1.838,0,691,2,0,800,0,20838,97.40 ,89.70 ,95.93 ,0,,
13351,"중부선,통영대전선",1,211.283,211.551,0.268,0.926,0,691,2,-2.764,0,0,20838,97.00 ,94.30 ,95.23 ,0,,
13352,"중부선,통영대전선",1,211.551,211.823,0.272,0.926,1000,757,2,0,-1000,0,20838,100.00 ,98.10 ,101.41 ,1,,
13353,"중부선,통영대전선",1,211.823,212.308,0.485,-0.621,1000,757,2,1.547,0,0,20838,100.00 ,89.40 ,93.59 ,0,,
13354,"중부선,통영대전선",1,212.308,212.5,0.192,-0.621,0,192,2,0,1000,0,20823,95.40 ,92.50 ,94.08 ,0,,
13355,"중부선,통영대전선",1,212.5,213.043,0.543,-0.621,2000,824,2,0,-2000,0,20823,95.70 ,83.40 ,90.25 ,0,,
13356,"중부선,통영대전선",1,213.043,213.324,0.281,-3.856,2000,824,2,3.235,0,0,20823,83.20 ,71.00 ,76.31 ,0,,
13357,"중부선,통영대전선",1,213.324,213.723,0.399,-3.856,1000,612,2,0,1000,0,20823,71.10 ,68.30 ,69.98 ,0,,
13358,"중부선,통영대전선",1,213.723,213.936,0.213,-1.911,1000,612,2,-1.945,0,0,20823,76.40 ,68.40 ,71.46 ,0,,
13359,"중부선,통영대전선",1,213.936,215.25,1.314,-1.911,0,1972,2,0,1000,0,20823,94.00 ,78.00 ,89.33 ,0,,
12280,"중부선,통영대전선",2,0,1.19,1.19,2.9997,0,1970,2,0,0,0,9121,100.00 ,100.00 ,100.00 ,0,,
12281,"중부선,통영대전선",2,1.19,1.97,0.78,-1.6,0,1970,2,4.5997,0,0,9121,100.00 ,95.30 ,119.49 ,0,,
12282,"중부선,통영대전선",2,1.97,2.74,0.77,-1.6,1000,1825,2,0,-1000,0,9121,100.00 ,97.90 ,103.36 ,0,,
12283,"중부선,통영대전선",2,2.74,3.795,1.055,0.3462,1000,1825,2,-1.9462,0,0,9121,100.00 ,118.90 ,132.55 ,1,,
12284,"중부선,통영대전선",2,3.795,4.536,0.741,0.3462,3000,741,2,0,-2000,0,11662,100.00 ,137.20 ,137.21 ,0,,
12285,"중부선,통영대전선",2,4.536,4.751435,0.215435,0.3462,0,1032,2,0,3000,0,11662,100.00 ,137.20 ,137.28 ,0,,
12286,"중부선,통영대전선",2,4.751435,5.568,0.816565,0.9478,0,1032,2,-0.6016,0,0,11662,100.00 ,137.00 ,137.19 ,0,,
12287,"중부선,통영대전선",2,5.568,6.17,0.602,0.9478,1500,602,2,0,-1500,0,11662,100.00 ,136.50 ,137.60 ,0,,
12288,"중부선,통영대전선",2,6.17,7.118,0.948,0.9478,1000,948,2,0,500,0,11662,100.00 ,133.40 ,136.09 ,1,,
12289,"중부선,통영대전선",2,7.118,7.46,0.342,0.9478,0,367,2,0,1000,0,11662,100.00 ,127.00 ,129.79 ,0,,
12290,"중부선,통영대전선",2,7.46,7.485,0.025,1.8431,0,367,2,-0.8953,0,0,11662,100.00 ,100.00 ,100.00 ,1,,
12291,"중부선,통영대전선",2,7.485,8.575,1.09,1.8431,1000,1090,2,0,-1000,0,11662,100.00 ,105.70 ,118.64 ,0,,
12292,"중부선,통영대전선",2,8.575,8.9,0.325,1.8431,0,820,2,0,1000,0,11662,100.00 ,98.10 ,99.78 ,0,,
12293,"중부선,통영대전선",2,8.9,9.395,0.495,-0.4094,0,820,2,2.2525,0,0,11662,100.00 ,98.70 ,107.07 ,0,,
12294,"중부선,통영대전선",2,9.395,10.868,1.473,-0.4094,1630,1473,2,0,-1630,0,11662,100.00 ,121.00 ,126.34 ,0,,
12295,"중부선,통영대전선",2,10.868,11.44,0.572,-0.4094,0,1750.89,2,0,1630,0,11662,100.00 ,100.00 ,100.00 ,0,,
12296,"중부선,통영대전선",2,11.44,12.61889,1.17889,1.6255,0,1750.89,2,-2.0349,0,0,11662,100.00 ,127.50 ,127.61 ,0,,
12297,"중부선,통영대전선",2,12.61889,12.94,0.32111,1.6255,4053,321.11,2,0,-4053,0,11662,100.00 ,127.30 ,127.42 ,0,,
12298,"중부선,통영대전선",2,12.94,13.22,0.28,1.6255,3000,1255,2,0,1053,0,11662,100.00 ,127.20 ,127.27 ,0,,
12299,"중부선,통영대전선",2,13.22,14.195,0.975,-0.8177,3000,1255,2,2.4432,0,0,11662,100.00 ,127.20 ,127.36 ,0,,
12300,"중부선,통영대전선",2,14.195,14.545,0.35,-0.8177,0,350,2,0,3000,0,11662,100.00 ,125.80 ,126.81 ,0,,
12301,"중부선,통영대전선",2,14.545,15.14,0.595,-0.8177,3000,1270,2,0,-3000,0,13349,100.00 ,97.80 ,110.35 ,0,,
12302,"중부선,통영대전선",2,15.14,15.815,0.675,0.5104,3000,1270,2,-1.3281,0,0,13349,100.00 ,97.70 ,102.90 ,0,,
12303,"중부선,통영대전선",2,15.815,15.8491151,0.0341151,0.5104,0,500,2,0,3000,0,13349,100.00 ,120.70 ,121.50 ,0,,
12304,"중부선,통영대전선",2,15.8491151,16.315,0.4658849,-1.7698,0,500,2,2.2802,0,0,13349,100.00 ,123.70 ,126.90 ,0,,
12305,"중부선,통영대전선",2,16.315,17.1,0.785,-1.7698,1300,785,2,0,-1300,0,13349,100.00 ,98.90 ,116.12 ,0,,
12306,"중부선,통영대전선",2,17.1,17.16,0.06,-1.7698,0,1260,2,0,1300,0,13349,98.10 ,97.70 ,97.90 ,0,,
12307,"중부선,통영대전선",2,17.16,18.36,1.2,-2.9829,0,1260,2,1.2131,0,0,13349,100.00 ,97.40 ,111.60 ,0,,
12308,"중부선,통영대전선",2,18.36,18.571105,0.211105,-2.9829,2000,725,2,0,-2000,0,13349,100.00 ,127.60 ,127.69 ,0,,
12309,"중부선,통영대전선",2,18.571105,19.085,0.513895,2.8671,2000,725,2,-5.85,0,0,13349,100.00 ,127.60 ,127.81 ,0,,
12310,"중부선,통영대전선",2,19.085,19.96,0.875,2.8671,0,875,2,0,2000,0,9160,100.00 ,127.20 ,127.43 ,0,,
12311,"중부선,통영대전선",2,19.96,20.53,0.57,2.8671,4000,570,2,0,-4000,0,9160,100.00 ,126.70 ,127.17 ,0,,
12312,"중부선,통영대전선",2,20.53,21.28756,0.75756,2.8671,0,757.56,2,0,4000,0,9160,100.00 ,119.10 ,122.08 ,0,,
12313,"중부선,통영대전선",2,21.28756,22.21,0.92244,2.8671,1000,1142.44,2,0,-1000,0,9160,100.00 ,121.40 ,126.51 ,0,,
12314,"중부선,통영대전선",2,22.21,22.43,0.22,-1.7101,1000,1142.44,2,4.5772,0,0,9160,100.00 ,126.80 ,127.31 ,0,,
12315,"중부선,통영대전선",2,22.43,22.94,0.51,-1.7101,1300,510,2,0,-300,0,9160,100.00 ,99.80 ,114.95 ,0,,
12316,"중부선,통영대전선",2,22.94,23.16,0.22,-1.7101,0,220,2,0,1300,0,9160,98.90 ,97.40 ,97.72 ,0,,
12317,"중부선,통영대전선",2,23.16,23.3,0.14,-1.7101,1300,1013,2,0,-1300,0,9160,97.50 ,97.40 ,97.45 ,0,,
12318,"중부선,통영대전선",2,23.3,24.173,0.873,1.469,1300,1013,2,-3.1791,0,0,9160,100.00 ,97.60 ,108.83 ,0,,
12319,"중부선,통영대전선",2,24.173,24.63,0.457,1.469,1300,692,2,0,0,0,9160,100.00 ,117.90 ,124.83 ,0,,
12320,"중부선,통영대전선",2,24.63,24.865,0.235,2.8818,1300,692,2,-1.4128,0,0,9160,100.00 ,103.50 ,112.68 ,0,,
12321,"중부선,통영대전선",2,24.865,25.64479,0.77979,2.8818,3000,779.79,2,0,-1700,0,9160,100.00 ,97.40 ,104.92 ,0,,
12322,"중부선,통영대전선",2,25.64479,26.04,0.39521,2.8818,3000,395.21,2,0,0,0,9160,100.00 ,123.60 ,126.73 ,0,,
12323,"중부선,통영대전선",2,26.04,26.28379,0.24379,2.8818,3000,243.79,2,0,0,0,9160,100.00 ,127.70 ,127.81 ,0,,
12324,"중부선,통영대전선",2,26.28379,26.68,0.39621,2.8818,0,1111.21,2,0,3000,0,9160,100.00 ,127.70 ,127.81 ,0,,
12325,"중부선,통영대전선",2,26.68,27.395,0.715,1.9772,0,1111.21,2,0.9046,0,0,9160,100.00 ,127.70 ,128.10 ,0,,
12326,"중부선,통영대전선",2,27.395,27.56,0.165,1.9772,3000,165,2,0,-3000,0,9160,100.00 ,100.00 ,100.00 ,0,,
12327,"중부선,통영대전선",2,27.56,27.80379,0.24379,1.9772,3000,243.79,2,0,0,0,9160,100.00 ,127.90 ,127.90 ,0,,
12328,"중부선,통영대전선",2,27.80379,28.04779,0.244,1.9772,3000,244,2,0,0,0,9160,100.00 ,126.40 ,127.31 ,0,,
12329,"중부선,통영대전선",2,28.04779,28.13,0.08221,1.9772,2000,692.21,2,0,1000,0,9160,100.00 ,124.40 ,125.20 ,0,,
12330,"중부선,통영대전선",2,28.13,28.74,0.61,-0.397,2000,692.21,2,2.3742,0,0,9160,100.00 ,96.50 ,108.33 ,0,,
12331,"중부선,통영대전선",2,28.74,29.65,0.91,-0.397,0,910,2,0,2000,0,9160,100.00 ,100.00 ,100.00 ,0,,
12332,"중부선,통영대전선",2,29.65,29.725,0.075,-0.397,2000,75,2,0,-2000,0,9160,100.00 ,100.00 ,100.00 ,0,,
12333,"중부선,통영대전선",2,29.725,30.37284,0.64784,-0.397,2000,660,2,0,0,0,9160,100.00 ,97.70 ,99.21 ,0,,
12334,"중부선,통영대전선",2,30.37284,30.385,0.01216,-1.8926,2000,660,2,1.4956,0,0,9160,100.00 ,102.40 ,102.40 ,0,,
12335,"중부선,통영대전선",2,30.385,32.76,2.375,-1.8926,0,2375,2,0,2000,0,9160,100.00 ,101.80 ,118.95 ,0,,
12336,"중부선,통영대전선",2,32.76,33.03,0.27,-1.8926,3022,1160,2,0,-3022,0,9160,100.00 ,136.80 ,137.17 ,0,,
12337,"중부선,통영대전선",2,33.03,33.92,0.89,-2,3022,1160,2,0.1074,0,0,9160,100.00 ,136.50 ,137.19 ,0,,
12338,"중부선,통영대전선",2,33.92,34.28,0.36,-2,3022,1915,2,0,0,0,9160,100.00 ,125.60 ,132.36 ,0,,
12339,"중부선,통영대전선",2,34.28,35.14,0.86,-2.5,3022,1915,2,0.5,0,0,9160,100.00 ,97.50 ,106.43 ,0,,
12340,"중부선,통영대전선",2,35.14,35.835,0.695,-0.5,3022,1915,2,-2,0,0,9160,100.00 ,98.20 ,110.66 ,0,,
12341,"중부선,통영대전선",2,35.835,37.155,1.32,-0.5,1200,1320,2,0,1822,0,9014,100.00 ,101.00 ,111.42 ,0,,
12342,"중부선,통영대전선",2,37.155,37.77,0.615,-0.5,0,1249,2,0,1200,0,9014,100.00 ,137.00 ,137.19 ,0,,
12343,"중부선,통영대전선",2,37.77,38.404,0.634,2.95,0,1249,2,-3.45,0,0,9014,100.00 ,137.20 ,137.20 ,0,,
12344,"중부선,통영대전선",2,38.404,38.83159,0.42759,2.95,1200,427.59,2,0,-1200,0,9014,100.00 ,137.00 ,137.21 ,0,,
12345,"중부선,통영대전선",2,38.83159,39.137225,0.305635,2.95,0,603.41,2,0,1200,0,9014,100.00 ,137.10 ,137.13 ,0,,
12346,"중부선,통영대전선",2,39.137225,39.435,0.297775,-1.101,0,603.41,2,4.051,0,0,9014,100.00 ,137.30 ,137.37 ,0,,
12347,"중부선,통영대전선",2,39.435,40.18,0.745,-1.101,2000,745,2,0,-2000,0,9014,100.00 ,137.40 ,137.43 ,0,,
12348,"중부선,통영대전선",2,40.18,40.67,0.49,-1.101,3400,490,2,0,-1400,0,9014,100.00 ,137.10 ,137.22 ,0,,
12349,"중부선,통영대전선",2,40.67,41.12417,0.45417,-1.101,3028.7,1860,2,0,371.3,0,9014,100.00 ,137.10 ,137.36 ,0,,
12350,"중부선,통영대전선",2,41.12417,42.53,1.40583,-0.5,3028.7,1860,2,-0.601,0,0,9014,100.00 ,135.50 ,137.05 ,0,,
12351,"중부선,통영대전선",2,42.53,43.06,0.53,-0.5,0,530,2,0,3028.7,0,9014,100.00 ,134.70 ,136.77 ,0,,
12352,"중부선,통영대전선",2,43.06,44.885,1.825,-0.5,2000,1825,2,0,-2000,0,9014,100.00 ,97.80 ,121.95 ,0,,
12353,"중부선,통영대전선",2,44.885,46.6,1.715,-0.5,0,4275,2,0,2000,0,15525,100.00 ,97.50 ,118.37 ,0,,
12354,"중부선,통영대전선",2,46.6,47.15,0.55,3,0,4275,2,-3.5,0,0,15525,100.00 ,129.00 ,132.49 ,0,,
12355,"중부선,통영대전선",2,47.15,48.24,1.09,-0.46,0,4275,2,3.46,0,0,15525,100.00 ,125.80 ,130.84 ,0,,
12356,"중부선,통영대전선",2,48.24,49.16,0.92,1.864,0,4275,2,-2.324,0,0,15525,100.00 ,119.60 ,122.82 ,0,,
12357,"중부선,통영대전선",2,49.16,49.46,0.3,1.864,2000,420,2,0,-2000,0,15525,100.00 ,123.90 ,125.66 ,0,,
12358,"중부선,통영대전선",2,49.46,49.58,0.12,-0.8,2000,420,2,2.664,0,0,15525,100.00 ,125.20 ,125.93 ,0,,
12359,"중부선,통영대전선",2,49.58,49.9,0.32,-0.8,0,320,2,0,2000,0,15525,100.00 ,108.00 ,116.60 ,0,,
12360,"중부선,통영대전선",2,49.9,50.28,0.38,-0.8,1065,380,2,0,-1065,0,15525,100.00 ,96.20 ,98.69 ,0,,
12361,"중부선,통영대전선",2,50.28,50.3,0.02,-0.8,0,960,2,0,1065,0,15525,96.30 ,96.30 ,96.30 ,0,,
12362,"중부선,통영대전선",2,50.3,51.24,0.94,-1.6,0,960,2,0.8,0,0,15525,100.00 ,94.70 ,112.04 ,0,,
12363,"중부선,통영대전선",2,51.24,51.26,0.02,-1.6,4000,600,2,0,-4000,0,15525,100.00 ,112.60 ,112.60 ,0,,
12364,"중부선,통영대전선",2,51.26,51.84,0.58,1.342,4000,600,2,-2.942,0,0,15525,100.00 ,83.40 ,106.70 ,0,,
12365,"중부선,통영대전선",2,51.84,52.22,0.38,-2.2,0,1840,2,3.542,4000,0,15525,82.60 ,76.50 ,79.77 ,0,,
12366,"중부선,통영대전선",2,52.22,53.68,1.46,0.5,0,1840,2,-2.7,0,0,15525,100.00 ,80.90 ,96.34 ,0,,
12367,"중부선,통영대전선",2,53.68,53.7,0.02,0.5,1000,160,2,0,-1000,0,15525,100.00 ,100.00 ,100.00 ,0,,
12368,"중부선,통영대전선",2,53.7,53.84,0.14,2.35,1000,160,2,-1.85,0,0,15525,100.00 ,108.80 ,108.90 ,0,,
12369,"중부선,통영대전선",2,53.84,54.56,0.72,2.35,0,720,2,0,1000,0,15525,100.00 ,108.00 ,112.49 ,0,,
12370,"중부선,통영대전선",2,54.56,55.12,0.56,2.35,1000,560,2,0,-1000,0,15525,100.00 ,103.10 ,108.94 ,0,,
12371,"중부선,통영대전선",2,55.12,55.58,0.46,-2.9,0,820,2,5.25,1000,0,13272,100.00 ,101.30 ,105.85 ,0,,
12372,"중부선,통영대전선",2,55.58,55.94,0.36,0.55,0,820,2,-3.45,0,0,13272,100.00 ,119.80 ,134.01 ,0,,
12373,"중부선,통영대전선",2,55.94,56.66,0.72,0.55,1600,720,2,0,-1600,0,13272,100.00 ,137.00 ,137.11 ,0,,
12374,"중부선,통영대전선",2,56.66,56.82,0.16,0.55,0,660,2,0,1600,0,13272,100.00 ,137.30 ,137.33 ,0,,
12375,"중부선,통영대전선",2,56.82,57.32,0.5,1.07,0,660,2,-0.52,0,0,13272,100.00 ,136.90 ,137.15 ,0,,
12376,"중부선,통영대전선",2,57.32,58,0.68,1.07,9700,680,2,0,-9700,0,13272,100.00 ,110.10 ,124.16 ,0,,
12377,"중부선,통영대전선",2,58,58.66,0.66,-0.733,0,660,2,1.803,9700,0,13272,100.00 ,86.70 ,97.55 ,0,,
12378,"중부선,통영대전선",2,58.66,59.2,0.54,-0.733,10000,540,2,0,-10000,0,13272,96.70 ,85.60 ,90.11 ,0,,
12379,"중부선,통영대전선",2,59.2,59.7,0.5,-0.733,0,1620,2,0,10000,0,13272,100.00 ,97.40 ,102.12 ,0,,
12380,"중부선,통영대전선",2,59.7,60.82,1.12,1,0,1620,2,-1.733,0,0,13272,100.00 ,101.00 ,107.66 ,0,,
12381,"중부선,통영대전선",2,60.82,61.5,0.68,1,1000,860,2,0,-1000,0,13272,100.00 ,103.10 ,103.27 ,0,,
12382,"중부선,통영대전선",2,61.5,61.68,0.18,-1.153,1000,860,2,2.153,0,0,13272,100.00 ,103.80 ,104.02 ,0,,
